BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear
400332,Restless,William  Boyd,3.9,16678,4260,7576,3941,718,183,1423,336,Paperback,English,865487,None,2006
400329,Linda Goodman's Sun Signs,Linda Goodman,4.12,3789,1689,1185,668,162,85,214,512,Paperback,English,389753,None,1968
400343,Rembrandt's Eyes,Simon Schama,4.14,2536,1226,707,402,134,67,58,768,Hardcover,English,490764,None,1999
400342,Rembrandt's Eyes - British Ed,Simon Schama,4.14,2536,1226,707,402,134,67,58,288,Hardcover,English,490764,None,1999
400344,Rembrandt's Eyes - Dutch Ed,Simon Schama,4.14,2536,1226,707,402,134,67,58,288,Hardcover,English,490764,None,1999
400345,Feet of Clay,Terry Pratchett,4.26,74659,33965,28775,9992,1275,652,1738,357,Mass Market Paperback,English,3312754,Discworld,1996
400354,Men at Arms,Terry Pratchett,4.35,88177,45202,31561,9455,1172,787,2061,377,Mass Market Paperback,English,819071,Discworld,1993
400356,Jingo,Terry Pratchett,4.16,55920,22159,21953,10369,1269,170,1445,437,Mass Market Paperback,English,1128623,Discworld,1997
400361,The Pumpkin Eater,Penelope Mortimer,3.68,1652,323,665,500,133,31,188,185,Hardcover,English,389785,None,1962
400369,"Little Man, What Now?","Hans Fallada, Susan   Bennett",3.99,4096,1307,1712,852,179,46,356,340,Hardcover,English,454727,None,1932
400376,Night Chills,Dean Koontz,3.88,23980,7462,8170,6712,1308,328,376,288,Mass Market Paperback,English,4536973,None,1976
400377,Watchers,"Dean Koontz, J. Charles",4.18,156594,71253,51909,26010,5250,2172,4153,0,Audiobook,English,2200683,None,1987
400379,Before the Deluge: A Portrait of Berlin in the 1920s,Otto Friedrich,4.18,474,176,222,63,9,4,64,464,Paperback,English,389801,None,1972
400390,The Country of the Pointed Firs,Sarah Orne Jewett,3.78,3223,944,1097,810,266,106,462,88,Mass Market Paperback,English,16672030,None,1896
400391,Red Star Rogue: The Untold Story of a Soviet Submarine's Nuclear Strike Attempt on the U.S.,"Kenneth Sewell, Clint Richmond",3.9,683,205,272,146,50,10,76,320,Hardcover,English,389813,None,2005
400388,The Bostonians,"Henry James, Richard Lansdown",3.59,6524,1409,2227,1957,661,270,432,480,Paperback,English,1189794,None,1886
400392,Red Star Rogue: The Untold Story of a Soviet Sumbarine's Nuclear Strike Attempt on the U.S.,"Kenneth Sewell, Clint Richmond",3.9,683,205,272,146,50,10,76,480,Paperback,English,389813,None,2005
400397,"White Eagle, Red Star: The Polish-Soviet War 1919-1920 and The Miracle on the Vistula",Norman Davies,4.09,384,118,190,70,6,0,34,336,Paperback,English,389819,None,1972
400393,Red Star Over China: The Classic Account of the Birth of Chinese Communism,"Edgar Snow, John King Fairbank",3.97,922,296,362,209,48,7,68,544,Paperback,English,389815,None,1937
400394,"Dancing Under the Red Star: The Extraordinary Story of Margaret Werner, the Only American Woman to Survive Stalin's Gulag",Karl Tobien,4.15,1444,574,619,162,75,14,114,368,Paperback,English,389816,None,2006
400399,Red Star,"Alexandr Bogdanov, Charles Rougle",3.56,641,112,214,241,66,8,75,257,Paperback,English,389821,None,1908
400401,Red Star Rogue: The Untold Story of a Soviet Submarine's Nuclear Strike Attempt on the US,"Kenneth Sewell, Clint Richmond",3.9,683,205,272,146,50,10,76,13,Audio CD,English,389813,None,2005
400411,"Chrono Crusade, Vol. 3",Daisuke Moriyama,4.23,904,426,291,159,24,4,17,186,Paperback,English,2043167,Chrno Crusade,2004
400412,The Waste Land and Other Poems,T.S. Eliot,4.21,55387,27381,16814,8006,2078,1108,938,88,Paperback,English,15306654,None,1940
400423,"Farewell, I'm Bound to Leave You",Fred Chappell,4.18,368,160,137,56,9,6,45,240,Paperback,English,389845,None,1996
400421,The Palm at the End of the Mind: Selected Poems and a Play,Wallace Stevens,4.34,2184,1225,602,252,74,31,67,404,Paperback,English,357736,None,1971
400448,Schoolhouse in the Woods,"Rebecca Caudill, Decie Merwin",4.38,156,77,63,15,1,0,24,129,Paperback,English,2589362,Fairchild Family Stories,1949
400450,Happy Little Family,"Rebecca Caudill, Decie Merwin",4.21,359,162,124,63,7,3,66,107,Paperback,English,2284794,Fairchild Family Stories,1947
400453,Tree of Freedom,"Rebecca Caudill, Dorothy Bayley Morse",3.74,414,137,104,111,51,11,35,279,Paperback,English,389875,None,1949
400451,The Best Loved Doll,"Rebecca Caudill, Elliott Gilbert",4.4,814,476,222,88,19,9,106,64,Paperback,English,1987190,None,1962
400456,"Amazon Extreme: Three Ordinary Guys, One Rubber Raft and the Most Dangerous River on Earth","Colin Angus, Ian Mulgrew",3.8,273,59,128,65,14,7,21,256,Hardcover,English,389877,None,2001
597293,Arthur Mervyn,Charles Brockden Brown,3.2,227,33,56,80,39,19,22,496,Paperback,English,583941,None,1798
400455,Paradise,Toni Morrison,3.82,23688,7130,8310,5848,1638,762,1188,318,Paperback,English,2458248,Beloved Trilogy,1997
400476,Guru Guru Pon-Chan 3,"Satomi Ikezawa, Douglas Varenas, Steve Palmer",3.94,161,66,38,43,9,5,4,192,Paperback,English,1015862,ぐるぐるポンちゃん / Guruguru Pon-chan,2006
400480,Guru Guru Pon-Chan 2,Satomi Ikezawa,3.83,168,58,48,43,13,6,6,224,Paperback,English,389901,ぐるぐるポンちゃん / Guruguru Pon-chan,2005
400477,Guru Guru Pon-Chan 1,"Satomi Ikezawa, Douglas Varenas",3.61,321,92,85,92,31,21,24,192,Paperback,English,389898,ぐるぐるポンちゃん / Guruguru Pon-chan,2005
400482,Emergency Care,"Robert H. Murray, Daniel J. Limmer, Harvey D. Grant",4.0,236,98,75,38,14,11,17,883,Hardcover,English,2622439,None,1997
400483,Brady Emergency Care (Military Edition),"Daniel J. Limmer, Michael F. O'Keefe, Harvey D. Grant, Robert H. Murray, J. David Bergeron, Edward T. Dickinson",4.0,236,98,75,38,14,11,17,902,Hardcover,English,2622439,None,1997
400493,The Seven,"John Vornholt, D.J. MacHale, Stan Rogow",3.94,169,60,54,42,11,2,9,224,Paperback,English,389914,Flight 29 Down,2006
400492,Flight of Passage: A True Story,Rinker Buck,4.36,1429,749,491,150,29,10,167,368,Paperback,English,389913,None,1997
400495,Anatomy & Physiology [With CDROM],"Elaine Nicpon Marieb, Katja Hoehn",4.01,933,391,294,155,53,40,60,1008,Hardcover,English,45002,None,1985
400311,Miss America by Day,Marilyn Van Derbur,4.28,331,170,105,41,10,5,41,563,Hardcover,English,389731,None,2003
400494,Human Anatomy & Physiology,Elaine Nicpon Marieb,4.01,933,391,294,155,53,40,60,1242,Unknown Binding,English,45002,None,1985
400498,Shameful Flight: The Last Years of the British Empire in India,Stanley Wolpert,4.0,242,79,100,48,13,2,25,238,Hardcover,English,389919,None,2006
400497,Human Anatomy & Physiology,Elaine Nicpon Marieb,4.01,933,391,294,155,53,40,60,288,Unknown Binding,English,45002,None,1985
400502,"The Glorious Flight: Across the Channel with Louis Bleriot July 25, 1909","Alice Provensen, Martin Provensen",3.92,2966,1008,989,744,178,47,259,40,Paperback,English,389923,None,1983
400503,Static,"Walter Sorrells, D.J. MacHale, Stan Rogow",3.73,471,140,133,142,42,14,69,224,Paperback,English,389924,Flight 29 Down,2006
400510,Flight: 100 Years of Aviation,R.G. Grant,4.33,200,99,75,20,4,2,14,452,Paperback,English,389931,None,2002
400516,"Alpha Flight Classic, Vol. 1",John Byrne,3.95,362,120,125,101,11,5,37,224,Paperback,English,389937,Alpha Flight Classic,2000
400517,Ghost Of Flight 401,John G. Fuller,3.68,460,114,152,141,39,14,56,0,Paperback,English,1534247,None,1976
400518,The Orchard Keeper,Cormac McCarthy,3.55,8066,1306,2951,2849,790,170,639,288,Hardcover,English,2824602,None,1965
45840,Human Anatomy & Physiology,Elaine Nicpon Marieb,4.01,933,391,294,155,53,40,60,1296,Hardcover,English,45002,None,1985
400526,Grenzgänger,Cormac McCarthy,4.13,31239,12211,12475,5335,989,229,2040,446,Paperback,German,1930437,The Border Trilogy,1994
400527,Des villes dans la plaine,"Cormac McCarthy, François Hirsch, Patricia Schaeffer",4.1,20812,7226,9204,3736,562,84,1223,320,Mass Market Paperback,French,3049974,The Border Trilogy,1998
400528,Anatomy & Physiology [with Access Code],Elaine Nicpon Marieb,4.01,933,391,294,155,53,40,60,976,Hardcover,English,45002,None,1985
293625,Child of God,Cormac McCarthy,3.8,40910,10837,16880,8967,2714,1512,2625,197,Paperback,English,389945,None,1973
400535,The Down Home Zombie Blues,Linnea Sinclair,3.65,1236,289,430,349,129,39,90,516,Paperback,English,389955,None,2007
400532,Le Grand Passage,"Cormac McCarthy, François Hirsch, Patricia Schaeffer",4.13,31239,12211,12475,5335,989,229,2040,473,Mass Market Paperback,French,1930437,The Border Trilogy,1994
400534,Die Abendröte im Westen,"Cormac McCarthy, Hans Wolf",4.16,113685,56452,31786,15985,6598,2864,10212,374,Paperback,German,1065465,None,1985
40471,Outer Dark,Cormac McCarthy,3.88,15312,3903,6764,3714,759,172,1238,256,Paperback,English,791775,None,1968
400537,Ciudades de la llanura,"Cormac McCarthy, Luis Murillo",4.1,20812,7226,9204,3736,562,84,1223,275,Paperback,Spanish,3049974,The Border Trilogy,1998
400533,Un enfant de Dieu,"Cormac McCarthy, Guillemette Belleteste",3.8,40910,10837,16880,8967,2714,1512,2625,170,Mass Market Paperback,French,389945,None,1973
394469,Suttree,Cormac McCarthy,4.18,18288,8460,5997,2822,720,289,1471,471,Paperback,English,1196119,None,1979
400544,Now Write!: Fiction Writing Exercises from Today's Best Writers and Teachers,Sherry    Ellis,3.81,240,60,96,64,18,2,28,269,Paperback,English,389964,Now Write!,2006
400539,The Crossing,Cormac McCarthy,4.13,31239,12211,12475,5335,989,229,2040,426,Paperback,English,1930437,The Border Trilogy,1994
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,4.16,113685,56452,31786,15985,6598,2864,10212,351,Paperback,English,1065465,None,1985
400543,Le Gardien du verger,"Cormac McCarthy, François Hirsch, Patricia Schaeffer",3.55,8066,1306,2951,2849,790,170,639,283,Paperback,French,2824602,None,1965
400554,"Peach Girl,  Vol. 4",Miwa Ueda,4.01,877,357,245,214,47,14,24,192,Paperback,English,558039,Peach Girl,1999
400553,"Peach Girl, Vol. 8",Miwa Ueda,4.02,725,295,210,166,45,9,26,165,Paperback,English,389973,Peach Girl,2000
400556,"Peach Girl: Change of Heart, Vol. 2",Miwa Ueda,4.03,693,297,180,163,46,7,20,176,Paperback,English,389976,Peach Girl,2001
400559,"Peach Girl: Sae's Story, Volume 2",Miwa Ueda,3.9,230,92,56,53,24,5,7,189,Paperback,English,389979,Peach Girl: Sae's Story,2006
400561,"Reason in the Balance: The Case Against NATURALISM in Science, Law & Education",Phillip E. Johnson,3.95,195,68,79,28,11,9,11,248,Paperback,English,389981,None,1995
400557,"Peach Girl: Change of Heart, Vol. 3",Miwa Ueda,4.08,735,331,189,164,42,9,16,184,Paperback,English,389977,Peach Girl,2001
400558,"Peach Girl: Change of Heart, Vol. 1","Miwa Ueda, Ray Yoshimoto, Jodi Bryson",4.05,811,348,223,179,51,10,32,192,Paperback,English,389978,Peach Girl,2000
400560,Crip Theory: Cultural Signs of Queerness and Disability,"Robert McRuer, Michael Bérubé",3.98,292,98,108,69,16,1,16,281,Paperback,English,389980,Cultural Front,2006
400577,Daredevil: Love and War,"Frank Miller, Bill Sienkiewicz",3.86,1077,312,403,278,68,16,65,64,Paperback,English,389997,Marvel Graphic Novel,1986
400586,Essential Punisher,Gerry Conway,3.74,199,47,76,59,12,5,17,568,Paperback,English,103123,Essential Punisher,1986
400588,Daredevil by Frank Miller Omnibus Companion,"Frank Miller, Bill Sienkiewicz",4.43,412,238,125,42,4,3,32,608,Hardcover,English,38435921,Daredevil (1964),1994
400592,In the Cage,Henry James,3.17,794,98,196,302,136,62,62,144,Hardcover,English,390012,None,1898
400598,Leap of Faith: Memoirs of an Unexpected Life,Queen Noor,3.81,9121,2476,3398,2444,624,179,772,496,Paperback,English,1281571,None,2002
400601,Pas de lettre pour le colonel,Gabriel García Márquez,3.77,35434,8424,13913,10201,2292,604,1894,125,Mass Market Paperback,French,40096204,None,1961
400603,The Origin of Brands: How Product Evolution Creates Endless Possibilities for New Brands,"Al Ries, Laura Ries",3.76,392,108,134,110,28,12,37,320,Paperback,English,390023,None,2004
400606,"Love, Again",Doris Lessing,3.4,1111,173,346,386,165,41,130,368,Paperback,English,390026,None,1995
400608,The Grandmothers,Doris Lessing,3.52,2035,351,704,703,211,66,226,311,Paperback,English,2107289,None,2003
400611,Streiflichter aus Amerika: Die USA für Anfänger und Fortgeschrittene,"Bill Bryson, Sigrid Ruschmeier",3.89,60981,17549,24403,14961,3033,1035,2907,351,Paperback,German,3419048,None,1999
400619,Gebrauchsanweisung für Amerika,Paul Watzlawick,3.32,186,20,64,65,30,7,17,158,Paperback,German,742779,None,1978
22469,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Kieron Gillen, Richard Isanove, Joe Quesada, Bill Jemas",3.96,14725,5249,5088,3232,917,239,430,200,Hardcover,English,1409945,Wolverine Origin,2001
400625,Killing Game,Max Allan Collins,3.74,614,151,199,225,33,6,31,288,Paperback,English,100593,CSI: Crime Scene Investigation,2005
400626,Tao Te Ching,"Lao Tzu, D.C. Lau",4.27,125635,67091,34983,16742,4422,2397,5252,128,Paperback,English,100074,None,2002
400629,"Naruto, Vol. 07: The Path You Should Tread",Masashi Kishimoto,4.45,12482,7808,2858,1476,268,72,210,192,Paperback,English,390049,Naruto,2001
400627,Tao Te Ching,"Lao Tzu, Richard Wilheim, H.G. Oswald",4.27,125635,67091,34983,16742,4422,2397,5252,81,Paperback,English,100074,None,1995
400630,"Naruto, Vol. 9",Masashi Kishimoto,4.5,14888,9757,3222,1565,255,89,207,192,Paperback,Spanish,555550,Naruto,2001
400628,Tao Te Ching,"Lao Tzu, Carole Boyd, John Rowe",4.27,125635,67091,34983,16742,4422,2397,5252,1,Audio Cassette,English,100074,None,1998
400634,"Naruto: Innocent Heart, Demonic Blood","Masatoshi Kusakabe, Masashi Kishimoto, Janet Gilbert, Tomo Kimura",4.6,962,724,132,77,21,8,13,208,Paperback,English,390054,Naruto Novel,2006
400632,"Naruto, Vol. 14: Hokage vs. Hokage!!",Masashi Kishimoto,4.38,8165,4676,2152,1120,178,39,118,184,Paperback,English,390052,Naruto,2002
400631,"Naruto, Vol. 08: Life-and-Death Battles",Masashi Kishimoto,4.38,10348,5952,2716,1373,235,72,193,192,Paperback,English,390051,Naruto,2001
400636,"Naruto, Vol. 15: Naruto's Ninja Handbook!","Masashi Kishimoto, Frances Wall",4.41,7914,4677,2056,973,158,50,152,192,Paperback,English,390056,Naruto,2002
400644,"Naruto Anime Profiles, Vol. 2: Episodes 38-80",Masashi Kishimoto,4.6,290,219,41,19,8,3,5,282,Paperback,English,390064,Naruto Anime Profiles,2007
400642,Living History,Hillary Rodham Clinton,3.73,32055,8980,11059,8062,2396,1558,1102,288,Hardcover,English,480368,None,2003
400647,Naruto #17,Masashi Kishimoto,4.38,7563,4310,2055,1006,159,33,120,192,Paperback,Spanish,1384634,Naruto,2003
